Module Name,Artifact Name,Search Pattern,List File Name,Count,Search Time (s)
dmss,Dahua Technology (DMSS),*/Library/Support/Devices.sqlite3*,magnet-mvs-2023-ios.csv,0,0.6507
dmss,Dahua Technology (DMSS),*/Library/Support/configFile1,magnet-mvs-2023-ios.csv,0,0.2190
dmss,Dahua Technology (DMSS),*/Library/Support/*/DMSSCloud.sqlite*,magnet-mvs-2023-ios.csv,0,0.6530
dmss,Dahua Technology (DMSS),*/Documents/Captures/*,magnet-mvs-2023-ios.csv,0,0.6531
dmss,Dahua Technology (DMSS),*/Documents/Videos/*,magnet-mvs-2023-ios.csv,0,0.6540
wire,wire,**/store.wiredatabase*,josh-hickman-ios15.csv,3,0.8893
wire,wire,**/store.wiredatabase*,belkasoft-ctf6-ios-dev1.csv,0,0.1410
wire,wire,**/store.wiredatabase*,magnet-mvs-2023-ios.csv,0,0.6561
Gmail,gmail_offline_search,*/mobile/Containers/Data/Application/*/Library/Application Support/data/*/searchsqlitedb*,josh-hickman-ios15.csv,1,0.8425
Gmail,gmail_offline_search,*/mobile/Containers/Data/Application/*/Library/Application Support/data/*/searchsqlitedb*,belkasoft-ctf6-ios-dev1.csv,0,0.1346
Gmail,gmail_offline_search,*/mobile/Containers/Data/Application/*/Library/Application Support/data/*/searchsqlitedb*,magnet-mvs-2023-ios.csv,1,0.6260
Gmail,gmail_label_details,*/mobile/Containers/Data/Application/*/Library/Application Support/data/*/sqlitedb*,josh-hickman-ios15.csv,3,0.8605
Gmail,gmail_label_details,*/mobile/Containers/Data/Application/*/Library/Application Support/data/*/sqlitedb*,belkasoft-ctf6-ios-dev1.csv,0,0.1362
Gmail,gmail_label_details,*/mobile/Containers/Data/Application/*/Library/Application Support/data/*/sqlitedb*,magnet-mvs-2023-ios.csv,6,0.6431
burner,burnerPhoenix,*/mobile/Containers/Shared/AppGroup/*/Phoenix.sqlite*,josh-hickman-ios15.csv,3,0.8767
burner,burnerPhoenix,*/mobile/Containers/Data/Application/*/.com.apple.mobile_container_manager.metadata.plist,josh-hickman-ios15.csv,179,0.8147
burner,burnerPhoenix,*/mobile/Containers/Shared/AppGroup/*/Phoenix.sqlite*,belkasoft-ctf6-ios-dev1.csv,0,0.1389
burner,burnerPhoenix,*/mobile/Containers/Data/Application/*/.com.apple.mobile_container_manager.metadata.plist,belkasoft-ctf6-ios-dev1.csv,164,0.1163
burner,burnerPhoenix,*/mobile/Containers/Shared/AppGroup/*/Phoenix.sqlite*,magnet-mvs-2023-ios.csv,0,0.6515
burner,burnerPhoenix,*/mobile/Containers/Data/Application/*/.com.apple.mobile_container_manager.metadata.plist,magnet-mvs-2023-ios.csv,185,0.6046
telegramMesssages,TelegramMessages,*/telegram-data/account-*/postbox/db/db_sqlite*,josh-hickman-ios15.csv,4,0.8820
telegramMesssages,TelegramMessages,*/telegram-data/account-*/postbox/media/**,josh-hickman-ios15.csv,2002,0.8696
telegramMesssages,TelegramMessages,*/telegram-data/account-*/postbox/db/db_sqlite*,belkasoft-ctf6-ios-dev1.csv,2,0.1448
telegramMesssages,TelegramMessages,*/telegram-data/account-*/postbox/media/**,belkasoft-ctf6-ios-dev1.csv,1241,0.1413
telegramMesssages,TelegramMessages,*/telegram-data/account-*/postbox/db/db_sqlite*,magnet-mvs-2023-ios.csv,0,0.6525
telegramMesssages,TelegramMessages,*/telegram-data/account-*/postbox/media/**,magnet-mvs-2023-ios.csv,0,0.6577
whatsappCallHistory,whatsappCallHistory,*/var/mobile/Containers/Shared/AppGroup/*/CallHistory.sqlite*,josh-hickman-ios15.csv,0,0.8695
whatsappCallHistory,whatsappCallHistory,*/var/mobile/Containers/Shared/AppGroup/*/ContactsV2.sqlite*,josh-hickman-ios15.csv,0,0.8724
whatsappCallHistory,whatsappCallHistory,*/var/mobile/Containers/Shared/AppGroup/*/CallHistory.sqlite*,belkasoft-ctf6-ios-dev1.csv,0,0.1390
whatsappCallHistory,whatsappCallHistory,*/var/mobile/Containers/Shared/AppGroup/*/ContactsV2.sqlite*,belkasoft-ctf6-ios-dev1.csv,0,0.1444
whatsappCallHistory,whatsappCallHistory,*/var/mobile/Containers/Shared/AppGroup/*/CallHistory.sqlite*,magnet-mvs-2023-ios.csv,0,0.6488
whatsappCallHistory,whatsappCallHistory,*/var/mobile/Containers/Shared/AppGroup/*/ContactsV2.sqlite*,magnet-mvs-2023-ios.csv,3,0.6513
viber,viber,**/com.viber/settings/Settings.data*,josh-hickman-ios15.csv,6,0.8741
viber,viber,**/com.viber/database/Contacts.data*,josh-hickman-ios15.csv,3,0.8853
viber,viber,**/Containers/Data/Application/*/Documents/Attachments/*.*,josh-hickman-ios15.csv,2,0.8660
viber,viber,**/com.viber/ViberIcons/*.*,josh-hickman-ios15.csv,5,0.8766
viber,viber,**/com.viber/settings/Settings.data*,belkasoft-ctf6-ios-dev1.csv,0,0.1405
viber,viber,**/com.viber/database/Contacts.data*,belkasoft-ctf6-ios-dev1.csv,0,0.1397
viber,viber,**/Containers/Data/Application/*/Documents/Attachments/*.*,belkasoft-ctf6-ios-dev1.csv,0,0.1385
viber,viber,**/com.viber/ViberIcons/*.*,belkasoft-ctf6-ios-dev1.csv,0,0.1378
viber,viber,**/com.viber/settings/Settings.data*,magnet-mvs-2023-ios.csv,0,0.6560
viber,viber,**/com.viber/database/Contacts.data*,magnet-mvs-2023-ios.csv,0,0.6711
viber,viber,**/Containers/Data/Application/*/Documents/Attachments/*.*,magnet-mvs-2023-ios.csv,0,0.7267
viber,viber,**/com.viber/ViberIcons/*.*,magnet-mvs-2023-ios.csv,0,0.6734
Ph6ViewedPlayData,Ph6-View and Play Data-PhDaPsql,*/PhotoData/Photos.sqlite*,josh-hickman-ios15.csv,3,0.8945
Ph6ViewedPlayData,Ph6-View and Play Data-PhDaPsql,*/PhotoData/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1485
Ph6ViewedPlayData,Ph6-View and Play Data-PhDaPsql,*/PhotoData/Photos.sqlite*,magnet-mvs-2023-ios.csv,3,0.6781
sysShutdown,sysShutdown,*/shutdown.log,josh-hickman-ios15.csv,1,0.3225
sysShutdown,sysShutdown,*/shutdown.log,belkasoft-ctf6-ios-dev1.csv,1,0.0498
sysShutdown,sysShutdown,*/shutdown.log,magnet-mvs-2023-ios.csv,0,0.2175
lastBuild,lastbuild,*LastBuildInfo.plist,josh-hickman-ios15.csv,1,0.2705
lastBuild,lastbuild,*LastBuildInfo.plist,belkasoft-ctf6-ios-dev1.csv,1,0.0398
lastBuild,lastbuild,*LastBuildInfo.plist,magnet-mvs-2023-ios.csv,1,0.1905
twint,Twint,*/var/mobile/Containers/Data/Application/*/Library/Application Support/Twint.sqlite*,josh-hickman-ios15.csv,0,0.8991
twint,Twint,*/var/mobile/Containers/Data/Application/*/Library/Application Support/Twint.sqlite*,belkasoft-ctf6-ios-dev1.csv,0,0.1478
twint,Twint,*/var/mobile/Containers/Data/Application/*/Library/Application Support/Twint.sqlite*,magnet-mvs-2023-ios.csv,0,0.7153
Ph2BasicAssetandAlbumData,Ph2-1-Asset Basic & GenAlbum Data-PhDaPsql,*/PhotoData/Photos.sqlite*,josh-hickman-ios15.csv,3,0.9066
Ph2BasicAssetandAlbumData,Ph2-1-Asset Basic & GenAlbum Data-PhDaPsql,*/PhotoData/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1438
Ph2BasicAssetandAlbumData,Ph2-1-Asset Basic & GenAlbum Data-PhDaPsql,*/PhotoData/Photos.sqlite*,magnet-mvs-2023-ios.csv,3,0.7386
Ph2BasicAssetandAlbumData,Ph2-2-Asset Basic & Conversation Data-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,josh-hickman-ios15.csv,3,0.8984
Ph2BasicAssetandAlbumData,Ph2-2-Asset Basic & Conversation Data-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1414
Ph2BasicAssetandAlbumData,Ph2-2-Asset Basic & Conversation Data-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,magnet-mvs-2023-ios.csv,3,0.6557
Ph9BurstAvalanche,Ph9-Burst Avalanche-PhDaPsql,*/PhotoData/Photos.sqlite*,josh-hickman-ios15.csv,3,0.9020
Ph9BurstAvalanche,Ph9-Burst Avalanche-PhDaPsql,*/PhotoData/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1482
Ph9BurstAvalanche,Ph9-Burst Avalanche-PhDaPsql,*/PhotoData/Photos.sqlite*,magnet-mvs-2023-ios.csv,3,0.6584
cloudkitSharing,cloudkitsharing,*NoteStore.sqlite*,josh-hickman-ios15.csv,3,0.8520
cloudkitSharing,cloudkitsharing,*NoteStore.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1363
cloudkitSharing,cloudkitsharing,*NoteStore.sqlite*,magnet-mvs-2023-ios.csv,3,0.6446
Ph3TrashedRemovedfromCamRoll,Ph3-1-Recently Deleted Trashed-PhDaPsql,*/PhotoData/Photos.sqlite*,josh-hickman-ios15.csv,3,0.9795
Ph3TrashedRemovedfromCamRoll,Ph3-1-Recently Deleted Trashed-PhDaPsql,*/PhotoData/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1559
Ph3TrashedRemovedfromCamRoll,Ph3-1-Recently Deleted Trashed-PhDaPsql,*/PhotoData/Photos.sqlite*,magnet-mvs-2023-ios.csv,3,0.6602
Ph3TrashedRemovedfromCamRoll,Ph3-2-Removed from Camera Roll-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,josh-hickman-ios15.csv,3,0.8685
Ph3TrashedRemovedfromCamRoll,Ph3-2-Removed from Camera Roll-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1400
Ph3TrashedRemovedfromCamRoll,Ph3-2-Removed from Camera Roll-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,magnet-mvs-2023-ios.csv,3,0.6492
chatgpt,chatgpt,**/Containers/Data/Application/*/Library/Application Support/conversations-*/*.*,josh-hickman-ios15.csv,0,0.8613
chatgpt,chatgpt,**/Containers/Data/Application/*/Library/Application Support/drafts-*/*.*,josh-hickman-ios15.csv,0,0.8663
chatgpt,chatgpt,**/Containers/Data/Application/*/Library/Preferences/com.openai.chat.StatsigService.plist,josh-hickman-ios15.csv,0,0.7942
chatgpt,chatgpt,**/Containers/Data/Application/*/Library/Preferences/com.segment.storage.oai.plist,josh-hickman-ios15.csv,0,0.8007
chatgpt,chatgpt,**/Containers/Data/Application/*/Library/Preferences/com.openai.chat.plist,josh-hickman-ios15.csv,0,0.8068
chatgpt,chatgpt,**/Containers/Data/Application/*/tmp/recordings/*.*,josh-hickman-ios15.csv,0,0.8780
chatgpt,chatgpt,**/Containers/Data/Application/*/tmp/photo-*.*,josh-hickman-ios15.csv,0,0.8643
chatgpt,chatgpt,**/Containers/Data/Application/*/tmp/*/*.*,josh-hickman-ios15.csv,48,0.8702
chatgpt,chatgpt,**/Containers/Data/Application/*/Library/Application Support/conversations-*/*.*,belkasoft-ctf6-ios-dev1.csv,0,0.1349
chatgpt,chatgpt,**/Containers/Data/Application/*/Library/Application Support/drafts-*/*.*,belkasoft-ctf6-ios-dev1.csv,0,0.1328
chatgpt,chatgpt,**/Containers/Data/Application/*/Library/Preferences/com.openai.chat.StatsigService.plist,belkasoft-ctf6-ios-dev1.csv,0,0.1157
chatgpt,chatgpt,**/Containers/Data/Application/*/Library/Preferences/com.segment.storage.oai.plist,belkasoft-ctf6-ios-dev1.csv,0,0.1165
chatgpt,chatgpt,**/Containers/Data/Application/*/Library/Preferences/com.openai.chat.plist,belkasoft-ctf6-ios-dev1.csv,0,0.1155
chatgpt,chatgpt,**/Containers/Data/Application/*/tmp/recordings/*.*,belkasoft-ctf6-ios-dev1.csv,0,0.1343
chatgpt,chatgpt,**/Containers/Data/Application/*/tmp/photo-*.*,belkasoft-ctf6-ios-dev1.csv,0,0.1401
chatgpt,chatgpt,**/Containers/Data/Application/*/tmp/*/*.*,belkasoft-ctf6-ios-dev1.csv,6,0.1379
chatgpt,chatgpt,**/Containers/Data/Application/*/Library/Application Support/conversations-*/*.*,magnet-mvs-2023-ios.csv,0,0.6833
chatgpt,chatgpt,**/Containers/Data/Application/*/Library/Application Support/drafts-*/*.*,magnet-mvs-2023-ios.csv,0,0.6909
chatgpt,chatgpt,**/Containers/Data/Application/*/Library/Preferences/com.openai.chat.StatsigService.plist,magnet-mvs-2023-ios.csv,0,0.6060
chatgpt,chatgpt,**/Containers/Data/Application/*/Library/Preferences/com.segment.storage.oai.plist,magnet-mvs-2023-ios.csv,0,0.6234
chatgpt,chatgpt,**/Containers/Data/Application/*/Library/Preferences/com.openai.chat.plist,magnet-mvs-2023-ios.csv,0,0.6200
chatgpt,chatgpt,**/Containers/Data/Application/*/tmp/recordings/*.*,magnet-mvs-2023-ios.csv,0,0.6631
chatgpt,chatgpt,**/Containers/Data/Application/*/tmp/photo-*.*,magnet-mvs-2023-ios.csv,0,0.6508
chatgpt,chatgpt,**/Containers/Data/Application/*/tmp/*/*.*,magnet-mvs-2023-ios.csv,13,0.6519
Ph16AssetPeopleandDetFaces,Ph16-1-People & Faces Asset Data-PhDaPsql,*/PhotoData/Photos.sqlite*,josh-hickman-ios15.csv,3,0.8912
Ph16AssetPeopleandDetFaces,Ph16-1-People & Faces Asset Data-PhDaPsql,*/PhotoData/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1419
Ph16AssetPeopleandDetFaces,Ph16-1-People & Faces Asset Data-PhDaPsql,*/PhotoData/Photos.sqlite*,magnet-mvs-2023-ios.csv,3,0.6640
Ph16AssetPeopleandDetFaces,Ph16-2-People & Faces Asset Data-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,josh-hickman-ios15.csv,3,0.8796
Ph16AssetPeopleandDetFaces,Ph16-2-People & Faces Asset Data-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1385
Ph16AssetPeopleandDetFaces,Ph16-2-People & Faces Asset Data-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,magnet-mvs-2023-ios.csv,3,0.6407
ControlCenter,controlcenter,*/mobile/Library/ControlCenter/ModuleConfiguration.plist,josh-hickman-ios15.csv,1,0.3056
ControlCenter,controlcenter,*/mobile/Library/ControlCenter/ModuleConfiguration.plist,belkasoft-ctf6-ios-dev1.csv,1,0.0507
ControlCenter,controlcenter,*/mobile/Library/ControlCenter/ModuleConfiguration.plist,magnet-mvs-2023-ios.csv,1,0.2228
Ph4Hidden,Ph4-Hidden-PhDaPsql,*/PhotoData/Photos.sqlite*,josh-hickman-ios15.csv,3,0.8957
Ph4Hidden,Ph4-Hidden-PhDaPsql,*/PhotoData/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1477
Ph4Hidden,Ph4-Hidden-PhDaPsql,*/PhotoData/Photos.sqlite*,magnet-mvs-2023-ios.csv,3,0.6632
tikTokReplied,tiktok_replied,*/Application/*/Library/Application Support/ChatFiles/*/db.sqlite*,josh-hickman-ios15.csv,4,0.8583
tikTokReplied,tiktok_replied,*AwemeIM.db*,josh-hickman-ios15.csv,1,0.8445
tikTokReplied,tiktok_replied,*/Application/*/Library/Application Support/ChatFiles/*/db.sqlite*,belkasoft-ctf6-ios-dev1.csv,4,0.1394
tikTokReplied,tiktok_replied,*AwemeIM.db*,belkasoft-ctf6-ios-dev1.csv,1,0.1364
tikTokReplied,tiktok_replied,*/Application/*/Library/Application Support/ChatFiles/*/db.sqlite*,magnet-mvs-2023-ios.csv,0,0.6475
tikTokReplied,tiktok_replied,*AwemeIM.db*,magnet-mvs-2023-ios.csv,1,0.6392
iTunesBackupInfo,iTunesBackupInfo,*Info.plist,josh-hickman-ios15.csv,8971,0.2681
iTunesBackupInfo,iTunesBackupInfo,*info.plist,josh-hickman-ios15.csv,7,0.3054
iTunesBackupInfo,iTunesBackupInfo,*Info.plist,belkasoft-ctf6-ios-dev1.csv,989,0.0421
iTunesBackupInfo,iTunesBackupInfo,*info.plist,belkasoft-ctf6-ios-dev1.csv,2,0.0440
iTunesBackupInfo,iTunesBackupInfo,*Info.plist,magnet-mvs-2023-ios.csv,8140,0.1887
iTunesBackupInfo,iTunesBackupInfo,*info.plist,magnet-mvs-2023-ios.csv,11,0.2245
whatsappContacts,whatsappContacts,*/var/mobile/Containers/Shared/AppGroup/*/ContactsV2.sqlite*,josh-hickman-ios15.csv,0,0.8853
whatsappContacts,whatsappContacts,*/var/mobile/Containers/Shared/AppGroup/*/ContactsV2.sqlite*,belkasoft-ctf6-ios-dev1.csv,0,0.1441
whatsappContacts,whatsappContacts,*/var/mobile/Containers/Shared/AppGroup/*/ContactsV2.sqlite*,magnet-mvs-2023-ios.csv,3,0.6592
mobileBackupplist,Mobile_Backup_plist,*/Library/Preferences/com.apple.MobileBackup.plist,josh-hickman-ios15.csv,1,0.3051
mobileBackupplist,Mobile_Backup_plist,*/Library/Preferences/com.apple.MobileBackup.plist,belkasoft-ctf6-ios-dev1.csv,1,0.0499
mobileBackupplist,Mobile_Backup_plist,*/Library/Preferences/com.apple.MobileBackup.plist,magnet-mvs-2023-ios.csv,1,0.2188
Ph20AlbumsNAD,Ph20-1-Album Records with NAD-PhDaPsql,*/PhotoData/Photos.sqlite*,josh-hickman-ios15.csv,3,0.9402
Ph20AlbumsNAD,Ph20-1-Album Records with NAD-PhDaPsql,*/PhotoData/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1442
Ph20AlbumsNAD,Ph20-1-Album Records with NAD-PhDaPsql,*/PhotoData/Photos.sqlite*,magnet-mvs-2023-ios.csv,3,0.6592
Ph20AlbumsNAD,Ph20-2-Album Records with NAD-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,josh-hickman-ios15.csv,3,0.8660
Ph20AlbumsNAD,Ph20-2-Album Records with NAD-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1407
Ph20AlbumsNAD,Ph20-2-Album Records with NAD-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,magnet-mvs-2023-ios.csv,3,0.6431
uberPlaces,uberPlaces,*/private/var/mobile/Containers/Data/Application/*/Documents/database.db*,josh-hickman-ios15.csv,0,0.8692
uberPlaces,uberPlaces,*/private/var/mobile/Containers/Data/Application/*/Documents/database.db*,belkasoft-ctf6-ios-dev1.csv,0,0.1378
uberPlaces,uberPlaces,*/private/var/mobile/Containers/Data/Application/*/Documents/database.db*,magnet-mvs-2023-ios.csv,0,0.6449
Ph21AlbumsNonSharedNAD,Ph21-Non-Shared Album Records with NAD-PhDaPsql,*/PhotoData/Photos.sqlite*,josh-hickman-ios15.csv,3,0.8934
Ph21AlbumsNonSharedNAD,Ph21-Non-Shared Album Records with NAD-PhDaPsql,*/PhotoData/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1451
Ph21AlbumsNonSharedNAD,Ph21-Non-Shared Album Records with NAD-PhDaPsql,*/PhotoData/Photos.sqlite*,magnet-mvs-2023-ios.csv,3,0.6724
Ph96iOS16REFforAssetAnalysis,Ph96-1-iOS16_Ref_for_Asset_Analysis-PhDaPsql,*/PhotoData/Photos.sqlite*,josh-hickman-ios15.csv,3,0.8953
Ph96iOS16REFforAssetAnalysis,Ph96-1-iOS16_Ref_for_Asset_Analysis-PhDaPsql,*/PhotoData/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1462
Ph96iOS16REFforAssetAnalysis,Ph96-1-iOS16_Ref_for_Asset_Analysis-PhDaPsql,*/PhotoData/Photos.sqlite*,magnet-mvs-2023-ios.csv,3,0.6826
Ph96iOS16REFforAssetAnalysis,Ph96-2-iOS16_Ref_for_Asset_Analysis-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,josh-hickman-ios15.csv,3,0.8716
Ph96iOS16REFforAssetAnalysis,Ph96-2-iOS16_Ref_for_Asset_Analysis-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1388
Ph96iOS16REFforAssetAnalysis,Ph96-2-iOS16_Ref_for_Asset_Analysis-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,magnet-mvs-2023-ios.csv,3,0.6560
burnerCache,burnerCache,*/Library/Caches/com.adhoclabs.burner/Cache.db*,josh-hickman-ios15.csv,3,0.8858
burnerCache,burnerCache,*/mobile/Containers/Data/Application/*/.com.apple.mobile_container_manager.metadata.plist,josh-hickman-ios15.csv,179,0.7941
burnerCache,burnerCache,*/Library/Caches/com.adhoclabs.burner/Cache.db*,belkasoft-ctf6-ios-dev1.csv,0,0.1423
burnerCache,burnerCache,*/mobile/Containers/Data/Application/*/.com.apple.mobile_container_manager.metadata.plist,belkasoft-ctf6-ios-dev1.csv,164,0.1128
burnerCache,burnerCache,*/Library/Caches/com.adhoclabs.burner/Cache.db*,magnet-mvs-2023-ios.csv,0,0.6630
burnerCache,burnerCache,*/mobile/Containers/Data/Application/*/.com.apple.mobile_container_manager.metadata.plist,magnet-mvs-2023-ios.csv,185,0.6143
voicemail,voicemail,**/Voicemail/voicemail.db*,josh-hickman-ios15.csv,1,0.8922
voicemail,voicemail,**/Voicemail/*.amr,josh-hickman-ios15.csv,0,0.8800
voicemail,voicemail,**/Voicemail/voicemail.db*,belkasoft-ctf6-ios-dev1.csv,1,0.1418
voicemail,voicemail,**/Voicemail/*.amr,belkasoft-ctf6-ios-dev1.csv,0,0.1400
voicemail,voicemail,**/Voicemail/voicemail.db*,magnet-mvs-2023-ios.csv,1,0.6630
voicemail,voicemail,**/Voicemail/*.amr,magnet-mvs-2023-ios.csv,0,0.6543
waze,waze,*/mobile/Containers/Data/Application/*/Documents/user.db*,josh-hickman-ios15.csv,1,0.8717
waze,waze,*/mobile/Containers/Data/Application/*/.com.apple.mobile_container_manager.metadata.plist,josh-hickman-ios15.csv,179,0.7901
waze,waze,*/mobile/Containers/Data/Application/*/Documents/user.db*,belkasoft-ctf6-ios-dev1.csv,0,0.1418
waze,waze,*/mobile/Containers/Data/Application/*/.com.apple.mobile_container_manager.metadata.plist,belkasoft-ctf6-ios-dev1.csv,164,0.1146
waze,waze,*/mobile/Containers/Data/Application/*/Documents/user.db*,magnet-mvs-2023-ios.csv,0,0.6581
waze,waze,*/mobile/Containers/Data/Application/*/.com.apple.mobile_container_manager.metadata.plist,magnet-mvs-2023-ios.csv,185,0.6243
Ph100UFEDdevcievaluesplist,Ph100-UFED-device-values-Plist,*/device_values.plist,josh-hickman-ios15.csv,0,0.3000
Ph100UFEDdevcievaluesplist,Ph100-UFED-device-values-Plist,*/device_values.plist,belkasoft-ctf6-ios-dev1.csv,0,0.0454
Ph100UFEDdevcievaluesplist,Ph100-UFED-device-values-Plist,*/device_values.plist,magnet-mvs-2023-ios.csv,0,0.2244
adId,adId,*/containers/Shared/SystemGroup/*/Library/Caches/com.apple.lsdidentifiers.plist,josh-hickman-ios15.csv,1,0.8675
adId,adId,*/containers/Shared/SystemGroup/*/Library/Caches/com.apple.lsdidentifiers.plist,belkasoft-ctf6-ios-dev1.csv,1,0.1378
adId,adId,*/containers/Shared/SystemGroup/*/Library/Caches/com.apple.lsdidentifiers.plist,magnet-mvs-2023-ios.csv,1,0.6372
uberClient,uberClient,*/mobile/Containers/Data/Application/*/.com.apple.mobile_container_manager.metadata.plist,josh-hickman-ios15.csv,179,0.8038
uberClient,uberClient,*/mobile/Containers/Data/Application/*/.com.apple.mobile_container_manager.metadata.plist,belkasoft-ctf6-ios-dev1.csv,164,0.1177
uberClient,uberClient,*/mobile/Containers/Data/Application/*/.com.apple.mobile_container_manager.metadata.plist,magnet-mvs-2023-ios.csv,185,0.6144
WatchWornData,WatchWornData,*Health/healthdb_secure.sqlite*,josh-hickman-ios15.csv,3,0.8554
WatchWornData,WatchWornData,*Health/healthdb_secure.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1396
WatchWornData,WatchWornData,*Health/healthdb_secure.sqlite*,magnet-mvs-2023-ios.csv,3,0.6492
Ph95iOS15REFforAssetAnalysis,Ph95-1-iOS15_Ref_for_Asset_Analysis-PhDaPsql,*/PhotoData/Photos.sqlite*,josh-hickman-ios15.csv,3,0.8953
Ph95iOS15REFforAssetAnalysis,Ph95-1-iOS15_Ref_for_Asset_Analysis-PhDaPsql,*/PhotoData/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1401
Ph95iOS15REFforAssetAnalysis,Ph95-1-iOS15_Ref_for_Asset_Analysis-PhDaPsql,*/PhotoData/Photos.sqlite*,magnet-mvs-2023-ios.csv,3,0.6594
Ph95iOS15REFforAssetAnalysis,Ph95-2-iOS15_Ref_for_Asset_Analysis-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,josh-hickman-ios15.csv,3,0.8832
Ph95iOS15REFforAssetAnalysis,Ph95-2-iOS15_Ref_for_Asset_Analysis-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1393
Ph95iOS15REFforAssetAnalysis,Ph95-2-iOS15_Ref_for_Asset_Analysis-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,magnet-mvs-2023-ios.csv,3,0.6445
googleTranslate,googleTranslate,*/mobile/Containers/Data/Application/*/Documents/translate.db*,josh-hickman-ios15.csv,0,0.8611
googleTranslate,googleTranslate,*/mobile/Containers/Data/Application/*/Documents/translate.db*,belkasoft-ctf6-ios-dev1.csv,0,0.1338
googleTranslate,googleTranslate,*/mobile/Containers/Data/Application/*/Documents/translate.db*,magnet-mvs-2023-ios.csv,0,0.6511
Ph1BasicAssetData,Ph1-1-Asset Basic Data-PhDaPsql,*/PhotoData/Photos.sqlite*,josh-hickman-ios15.csv,3,0.8911
Ph1BasicAssetData,Ph1-1-Asset Basic Data-PhDaPsql,*/PhotoData/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1426
Ph1BasicAssetData,Ph1-1-Asset Basic Data-PhDaPsql,*/PhotoData/Photos.sqlite*,magnet-mvs-2023-ios.csv,3,0.6609
Ph1BasicAssetData,Ph1-2-Asset Basic Data-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,josh-hickman-ios15.csv,3,0.8594
Ph1BasicAssetData,Ph1-2-Asset Basic Data-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv,3,0.1405
Ph1BasicAssetData,Ph1-2-Asset Basic Data-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,magnet-mvs-2023-ios.csv,3,0.6441
Ph24AssetsInSharedAlbums,Ph24-Asset in Shared Albums & Invites-PhDaPsql,*/PhotoData/Photos.sqlite*,josh-hickman-ios15.csv,3,0.8900
