Module Name,Artifact Name,Search Pattern,List File Name,Count,Search Time (s)
Ph97iOS17REFforAssetAnalysis,Ph97-1-iOS17_Ref_for_Asset_Analysis-PhDaPsql,*/PhotoData/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,3,0.1542
Ph97iOS17REFforAssetAnalysis,Ph97-1-iOS17_Ref_for_Asset_Analysis-PhDaPsql,*/PhotoData/Photos.sqlite*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,3,0.6998
Ph97iOS17REFforAssetAnalysis,Ph97-2-iOS17_Ref_for_Asset_Analysis-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,3,0.8834
Ph97iOS17REFforAssetAnalysis,Ph97-2-iOS17_Ref_for_Asset_Analysis-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,3,0.1468
Ph97iOS17REFforAssetAnalysis,Ph97-2-iOS17_Ref_for_Asset_Analysis-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,3,0.6710
mobileInstallb,mobileInstallb,*/mobile_installation.log.*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,2,0.9079
mobileInstallb,mobileInstallb,*/mobile_installation.log.*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,2,0.1523
mobileInstallb,mobileInstallb,*/mobile_installation.log.*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,2,0.6759
geodMapTiles,geodmaptiles,**/MapTiles.sqlitedb*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,3,0.8918
geodMapTiles,geodmaptiles,**/MapTiles.sqlitedb*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,3,0.1511
geodMapTiles,geodmaptiles,**/MapTiles.sqlitedb*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,3,0.6720
callHistory,callhistory,**/CallHistory.storedata*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,3,0.8855
callHistory,callhistory,**/call_history.db,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,0,0.2953
callHistory,callhistory,**/CallHistory.storedata*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,3,0.1480
callHistory,callhistory,**/call_history.db,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.0431
callHistory,callhistory,**/CallHistory.storedata*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,3,0.6777
callHistory,callhistory,**/call_history.db,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.2183
torrentData,TorrentData,*/*.torrent,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,0,0.3698
torrentData,TorrentData,*/*.torrent,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.0574
torrentData,TorrentData,*/*.torrent,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.2297
photosDbexif,photosDbexif,*Media/PhotoData/Photos.sqlite*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,3,0.8611
photosDbexif,photosDbexif,*Media/DCIM/*/**,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,77,0.8467
photosDbexif,photosDbexif,*Media/PhotoData/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,3,0.1472
photosDbexif,photosDbexif,*Media/DCIM/*/**,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,31,0.1360
photosDbexif,photosDbexif,*Media/PhotoData/Photos.sqlite*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,3,0.6494
photosDbexif,photosDbexif,*Media/DCIM/*/**,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,147,0.6297
Ph84CameraSmartSharingMetadataPlist,Ph84-Camera-Smart-Sharing-Metadata-Plist,*/PhotoData/Caches/SmartSharing/camera_smart_sharing_metadata.plist,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,0,0.3191
Ph84CameraSmartSharingMetadataPlist,Ph84-Camera-Smart-Sharing-Metadata-Plist,*/PhotoData/Caches/SmartSharing/camera_smart_sharing_metadata.plist,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.0530
Ph84CameraSmartSharingMetadataPlist,Ph84-Camera-Smart-Sharing-Metadata-Plist,*/PhotoData/Caches/SmartSharing/camera_smart_sharing_metadata.plist,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.2317
netusage,netusage,*/netusage.sqlite*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,3,0.8937
netusage,netusage,*/netusage.sqlite*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,1,0.1509
netusage,netusage,*/netusage.sqlite*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,3,0.6812
chromeNetworkActionPredictor,ChromeNetworkActionPredictor,*/Chrome/Default/Network Action Predictor*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,0,0.8949
chromeNetworkActionPredictor,ChromeNetworkActionPredictor,*/app_sbrowser/Default/Network Action Predictor*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,0,0.8784
chromeNetworkActionPredictor,ChromeNetworkActionPredictor,*/app_opera/Network Action Predicator*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,0,0.8836
chromeNetworkActionPredictor,ChromeNetworkActionPredictor,*/Chrome/Default/Network Action Predictor*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1504
chromeNetworkActionPredictor,ChromeNetworkActionPredictor,*/app_sbrowser/Default/Network Action Predictor*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1458
chromeNetworkActionPredictor,ChromeNetworkActionPredictor,*/app_opera/Network Action Predicator*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1393
chromeNetworkActionPredictor,ChromeNetworkActionPredictor,*/Chrome/Default/Network Action Predictor*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6724
chromeNetworkActionPredictor,ChromeNetworkActionPredictor,*/app_sbrowser/Default/Network Action Predictor*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6556
chromeNetworkActionPredictor,ChromeNetworkActionPredictor,*/app_opera/Network Action Predicator*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6600
appleWalletPasses,applewalletpasses,**/nanopasses.sqlite3*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,0,0.9067
appleWalletPasses,applewalletpasses,**/Cards/*.pkpass/pass.json,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,1,0.8859
appleWalletPasses,applewalletpasses,**/nanopasses.sqlite3*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1469
appleWalletPasses,applewalletpasses,**/Cards/*.pkpass/pass.json,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1404
appleWalletPasses,applewalletpasses,**/nanopasses.sqlite3*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6713
appleWalletPasses,applewalletpasses,**/Cards/*.pkpass/pass.json,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,1,0.6645
SiriRemembers,Siri Remembers,*/mobile/Library/com.apple.siri.inference/siriremembers*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,2,0.9003
SiriRemembers,Siri Remembers,*/mobile/Library/com.apple.siri.inference/siriremembers*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1476
SiriRemembers,Siri Remembers,*/mobile/Library/com.apple.siri.inference/siriremembers*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6658
biomeCarplayisconnected,biomeCarplayisconnected,*/Biome/streams/restricted/_DKEvent.Carplay.IsConnected/local/*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,0,0.8902
biomeCarplayisconnected,biomeCarplayisconnected,*/Biome/streams/restricted/_DKEvent.Carplay.IsConnected/local/*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1510
biomeCarplayisconnected,biomeCarplayisconnected,*/Biome/streams/restricted/_DKEvent.Carplay.IsConnected/local/*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6828
Ph26SyndicationPLAssets,Ph26-1-Syndication ID Assets-PhDaPsql,*/PhotoData/Photos.sqlite*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,3,0.9120
Ph26SyndicationPLAssets,Ph26-1-Syndication ID Assets-PhDaPsql,*/PhotoData/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,3,0.1529
Ph26SyndicationPLAssets,Ph26-1-Syndication ID Assets-PhDaPsql,*/PhotoData/Photos.sqlite*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,3,0.8902
Ph26SyndicationPLAssets,Ph26-2-Syndication PL Assets-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,3,0.8860
Ph26SyndicationPLAssets,Ph26-2-Syndication PL Assets-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,3,0.1490
Ph26SyndicationPLAssets,Ph26-2-Syndication PL Assets-SyndPL,*/mobile/Library/Photos/Libraries/Syndication.photoslibrary/database/Photos.sqlite*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,3,0.6663
Ph83comapplePurpleBuddyPlist,Ph83-Com-Apple-PurpleBuddy-Plist,*/Library/Preferences/com.apple.purplebuddy.plist,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,1,0.3188
Ph83comapplePurpleBuddyPlist,Ph83-Com-Apple-PurpleBuddy-Plist,*/Library/Preferences/com.apple.purplebuddy.plist,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,1,0.0503
Ph83comapplePurpleBuddyPlist,Ph83-Com-Apple-PurpleBuddy-Plist,*/Library/Preferences/com.apple.purplebuddy.plist,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,1,0.2422
airtags,airtags,*/Caches/com.apple.findmy.fmipcore/Items.data,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,1,0.3127
airtags,airtags,*/Caches/com.apple.findmy.fmipcore/Items.data,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.0539
airtags,airtags,*/Caches/com.apple.findmy.fmipcore/Items.data,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.2302
Health,health,*Health/healthdb_secure.sqlite*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,3,0.8662
Health,health,*Health/healthdb.sqlite*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,3,0.8532
Health,health,*Health/healthdb_secure.sqlite*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,3,0.1453
Health,health,*Health/healthdb.sqlite*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,3,0.1333
Health,health,*Health/healthdb_secure.sqlite*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,3,0.6513
Health,health,*Health/healthdb.sqlite*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,3,0.6295
dhcphp,dhcphp,*/db/dhcpd_leases*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,0,0.8968
dhcphp,dhcphp,*/db/dhcpd_leases*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1548
dhcphp,dhcphp,*/db/dhcpd_leases*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6697
kikBplistmeta,kikBplistmeta,*/mobile/Containers/Shared/AppGroup/*/cores/private/*/attachments/*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,2,0.8932
kikBplistmeta,kikBplistmeta,*/mobile/Containers/Shared/AppGroup/*/cores/private/*/attachments/*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1475
kikBplistmeta,kikBplistmeta,*/mobile/Containers/Shared/AppGroup/*/cores/private/*/attachments/*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6696
Ph82comappleMediaAnalysisDPlist,Ph82-Com-Apple-MediaAnalysisD-Plist,*/mobile/Library/Preferences/com.apple.mediaanalysisd.plist,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,1,0.3822
Ph82comappleMediaAnalysisDPlist,Ph82-Com-Apple-MediaAnalysisD-Plist,*/mobile/Library/Preferences/com.apple.mediaanalysisd.plist,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,1,0.0536
Ph82comappleMediaAnalysisDPlist,Ph82-Com-Apple-MediaAnalysisD-Plist,*/mobile/Library/Preferences/com.apple.mediaanalysisd.plist,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,1,0.2351
mobileActivationLogs,mobileActivationLogs,**/mobileactivationd.log*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,3,0.8915
mobileActivationLogs,mobileActivationLogs,**/mobileactivationd.log*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,2,0.1496
mobileActivationLogs,mobileActivationLogs,**/mobileactivationd.log*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6665
tileAppDisc,tileAppDisc,*/mobile/Containers/Shared/AppGroup/*/com.thetileapp.tile-DiscoveredTileDB.sqlite*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,0,0.8794
tileAppDisc,tileAppDisc,*/mobile/Containers/Shared/AppGroup/*/com.thetileapp.tile-DiscoveredTileDB.sqlite*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1460
tileAppDisc,tileAppDisc,*/mobile/Containers/Shared/AppGroup/*/com.thetileapp.tile-DiscoveredTileDB.sqlite*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6537
geodPDPlaceCache,geodpdplacecache,**/PDPlaceCache.db*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,3,0.8883
geodPDPlaceCache,geodpdplacecache,**/PDPlaceCache.db*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,3,0.1518
geodPDPlaceCache,geodpdplacecache,**/PDPlaceCache.db*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,3,0.6667
Ph81comappleCameraPlist,Ph81-Com-Apple-Camera-Plist,*/mobile/Library/Preferences/com.apple.camera.plist,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,1,0.3139
Ph81comappleCameraPlist,Ph81-Com-Apple-Camera-Plist,*/mobile/Library/Preferences/com.apple.camera.plist,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,1,0.0543
Ph81comappleCameraPlist,Ph81-Com-Apple-Camera-Plist,*/mobile/Library/Preferences/com.apple.camera.plist,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,1,0.2314
Ph22AssetsInNonSharedAlbums,Ph22-Assets in Non-Shared Albums-PhDaPsql,*/PhotoData/Photos.sqlite*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,3,0.9176
Ph22AssetsInNonSharedAlbums,Ph22-Assets in Non-Shared Albums-PhDaPsql,*/PhotoData/Photos.sqlite*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,3,0.1551
Ph22AssetsInNonSharedAlbums,Ph22-Assets in Non-Shared Albums-PhDaPsql,*/PhotoData/Photos.sqlite*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,3,0.6870
quickLook,quickLook,*/Quick Look/cloudthumbnails.db*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,0,0.8928
quickLook,quickLook,*/Quick Look/cloudthumbnails.db*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1601
quickLook,quickLook,*/Quick Look/cloudthumbnails.db*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6716
kikLocaladmin,kikLocaladmin,*/kik.sqlite*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,3,0.8860
kikLocaladmin,kikLocaladmin,*/kik.sqlite*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1514
kikLocaladmin,kikLocaladmin,*/kik.sqlite*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6823
hikvision,hikvision,*/Documents/DCLOG/YSDCLogItem.sqlite*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,0,0.8949
hikvision,hikvision,*/Documents/database.hik*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,0,0.8822
hikvision,hikvision,*/Documents/*/*/*/*.jpg,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,5,0.8865
hikvision,hikvision,*/Documents/*/*/*/*.mov,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,0,0.8772
hikvision,hikvision,*/Documents/*/*/*/*.mp4,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,3,0.9735
hikvision,hikvision,*/Documents/DCLOG/YSDCLogItem.sqlite*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1513
hikvision,hikvision,*/Documents/database.hik*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1421
hikvision,hikvision,*/Documents/*/*/*/*.jpg,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1386
hikvision,hikvision,*/Documents/*/*/*/*.mov,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1403
hikvision,hikvision,*/Documents/*/*/*/*.mp4,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,3,0.1400
hikvision,hikvision,*/Documents/DCLOG/YSDCLogItem.sqlite*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6749
hikvision,hikvision,*/Documents/database.hik*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6544
hikvision,hikvision,*/Documents/*/*/*/*.jpg,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6576
hikvision,hikvision,*/Documents/*/*/*/*.mov,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6670
hikvision,hikvision,*/Documents/*/*/*/*.mp4,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6568
chromeBookmarks,ChromeBookmarks,*/Chrome/Default/Bookmarks*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,1,0.9096
chromeBookmarks,ChromeBookmarks,*/app_sbrowser/Default/Bookmarks*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,0,0.8884
chromeBookmarks,ChromeBookmarks,*/app_opera/Bookmarks*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,0,0.9085
chromeBookmarks,ChromeBookmarks,*/Chrome/Default/Bookmarks*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1571
chromeBookmarks,ChromeBookmarks,*/app_sbrowser/Default/Bookmarks*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1438
chromeBookmarks,ChromeBookmarks,*/app_opera/Bookmarks*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1530
chromeBookmarks,ChromeBookmarks,*/Chrome/Default/Bookmarks*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,2,0.7116
chromeBookmarks,ChromeBookmarks,*/app_sbrowser/Default/Bookmarks*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.7216
chromeBookmarks,ChromeBookmarks,*/app_opera/Bookmarks*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6652
applelocationd,applelocationd,*/mobile/Library/Preferences/com.apple.locationd.plist,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,1,0.3110
applelocationd,applelocationd,*/mobile/Library/Preferences/com.apple.locationd.plist,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,1,0.0522
applelocationd,applelocationd,*/mobile/Library/Preferences/com.apple.locationd.plist,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,1,0.2367
appleMapsGroup,applemapsgroup,**/Shared/AppGroup/*/Library/Preferences/group.com.apple.Maps.plist,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,1,0.8844
appleMapsGroup,applemapsgroup,**/Shared/AppGroup/*/Library/Preferences/group.com.apple.Maps.plist,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,1,0.1462
appleMapsGroup,applemapsgroup,**/Shared/AppGroup/*/Library/Preferences/group.com.apple.Maps.plist,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,1,0.6601
appGrouplisting,appgrouplisting,*/Containers/Shared/AppGroup/*/.com.apple.mobile_container_manager.metadata.plist,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,124,0.8609
appGrouplisting,appgrouplisting,**/PluginKitPlugin/*.metadata.plist,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,617,0.8861
appGrouplisting,appgrouplisting,*/Containers/Shared/AppGroup/*/.com.apple.mobile_container_manager.metadata.plist,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,55,0.1469
appGrouplisting,appgrouplisting,**/PluginKitPlugin/*.metadata.plist,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,536,0.1371
appGrouplisting,appgrouplisting,*/Containers/Shared/AppGroup/*/.com.apple.mobile_container_manager.metadata.plist,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,83,0.6645
appGrouplisting,appgrouplisting,**/PluginKitPlugin/*.metadata.plist,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,602,0.6619
protonMail,protonMail,*/group.ch.protonmail.protonmail.plist,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,1,0.3135
protonMail,protonMail,*/ProtonMail.sqlite*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,3,0.8811
protonMail,protonMail,*/Containers/Data/Application/*/tmp/*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,351,0.8662
protonMail,protonMail,*/group.ch.protonmail.protonmail.plist,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.0541
protonMail,protonMail,*/ProtonMail.sqlite*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1425
protonMail,protonMail,*/Containers/Data/Application/*/tmp/*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,109,0.1364
protonMail,protonMail,*/group.ch.protonmail.protonmail.plist,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.2363
protonMail,protonMail,*/ProtonMail.sqlite*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6589
protonMail,protonMail,*/Containers/Data/Application/*/tmp/*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,45,0.6541
imoHD_Chat,imoHD_Chat,*/IMODb2.sqlite*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,3,0.8868
imoHD_Chat,imoHD_Chat,*/mobile/Containers/Data/Application/*/Library/Caches/videos/*.webp,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,1,0.8610
imoHD_Chat,imoHD_Chat,*/IMODb2.sqlite*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1538
imoHD_Chat,imoHD_Chat,*/mobile/Containers/Data/Application/*/Library/Caches/videos/*.webp,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1341
imoHD_Chat,imoHD_Chat,*/IMODb2.sqlite*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6761
imoHD_Chat,imoHD_Chat,*/mobile/Containers/Data/Application/*/Library/Caches/videos/*.webp,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,0,0.6465
biomeSafari,biomeSafari,*/biome/streams/restricted/_DKEvent.Safari.History/local/*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,0,0.8879
biomeSafari,biomeSafari,*/biome/streams/restricted/_DKEvent.Safari.History/local/*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,2,0.1489
biomeSafari,biomeSafari,*/biome/streams/restricted/_DKEvent.Safari.History/local/*,magnet-mvs-2023-ios.csv.zip2.zip/magnet-mvs-2023-ios.csv,2,0.7000
FacebookMessenger,facebookmessenger,**/lightspeed-*.db*,josh-hickman-ios15.csv.zip/josh-hickman-ios15.csv,5,0.9691
FacebookMessenger,facebookmessenger,**/lightspeed-*.db*,belkasoft-ctf6-ios-dev1.csv.zip2.zip/belkasoft-ctf6-ios-dev1.csv,0,0.1507
